date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:19	54812/54812	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:19%20GMT	https://dumpsterapp.mobi/faq/how-much-space-do-deleted-files-take-up-on-my-device/	faq/how-much-space-do-deleted-files-take-up-on-my-device/index.html	(from https://dumpsterapp.mobi/faq/what-is-dumpster-premium/)
14:20:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:20%20GMT	https://dumpsterapp.mobi/faq/what-languages-is-dumpster-available-in/%20	faq/what-languages-is-dumpster-available-in/%20.14c.delayed	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:21%20GMT	https://dumpsterapp.mobi/faq/do-any-apps-interfere-with-dumpster/%20	faq/do-any-apps-interfere-with-dumpster/	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:24	51352/51352	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:24%20GMT	https://dumpsterapp.mobi/faq/who-should-use-dumpster/	faq/who-should-use-dumpster/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:24	49636/49636	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:24%20GMT	https://dumpsterapp.mobi/faq_cat/general/page/3/	faq_cat/general/page/3/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:25%20GMT	https://dumpsterapp.mobi/faq/i-upgraded-my-device-how-can-i-transfer-my-dumpster-content-to-the-new-device/%20	faq/i-upgraded-my-device-how-can-i-transfer-my-dumpster-content-to-the-new-device/	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:26	51261/51261	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:26%20GMT	https://dumpsterapp.mobi/faq/what-languages-is-dumpster-available-in/	faq/what-languages-is-dumpster-available-in/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:26%20GMT	https://dumpsterapp.mobi/faq/theres-something-wrong-how-can-i-get-help/%20	faq/theres-something-wrong-how-can-i-get-help/	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:27	51053/51053	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:27%20GMT	https://dumpsterapp.mobi/faq/do-any-apps-interfere-with-dumpster/	faq/do-any-apps-interfere-with-dumpster/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:28%20GMT	https://dumpsterapp.mobi/faq/which-devices-is-dumpster-compatible-with/%20	faq/which-devices-is-dumpster-compatible-with/	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:29	51451/51451	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:29%20GMT	https://dumpsterapp.mobi/faq/i-upgraded-my-device-how-can-i-transfer-my-dumpster-content-to-the-new-device/	faq/i-upgraded-my-device-how-can-i-transfer-my-dumpster-content-to-the-new-device/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:31	7042/7042	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:31%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/1001	wp-json/wp/v2/faq/1001.json	(from https://dumpsterapp.mobi/faq/dumpster-wont-stay-alive-in-the-background/)
14:20:31	55992/55992	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:31%20GMT	https://dumpsterapp.mobi/faq/theres-something-wrong-how-can-i-get-help/	faq/theres-something-wrong-how-can-i-get-help/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:32	2800/2800	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:32%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fdumpster-wont-stay-alive-in-the-background%2F	wp-json/oembed/1.0/embed1701.json	(from https://dumpsterapp.mobi/faq/dumpster-wont-stay-alive-in-the-background/)
14:20:33	50907/50907	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:32%20GMT	https://dumpsterapp.mobi/faq/which-devices-is-dumpster-compatible-with/	faq/which-devices-is-dumpster-compatible-with/index.html	(from https://dumpsterapp.mobi/faq_cat/general/page/2/)
14:20:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:32%20GMT	https://dumpsterapp.mobi/?p=1001	indexcf8a.html	(from https://dumpsterapp.mobi/faq/dumpster-wont-stay-alive-in-the-background/)
14:20:33	2878/2878	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:33%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fdumpster-wont-stay-alive-in-the-background%2F&format=xml	wp-json/oembed/1.0/embedec5f	(from https://dumpsterapp.mobi/faq/dumpster-wont-stay-alive-in-the-background/)
14:20:34	8991/8991	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:34%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/400	wp-json/wp/v2/faq/400.json	(from https://dumpsterapp.mobi/faq/how-can-i-change-languages/)
14:20:35	2769/2769	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:35%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-can-i-change-languages%2F	wp-json/oembed/1.0/embed44e7.json	(from https://dumpsterapp.mobi/faq/how-can-i-change-languages/)
14:20:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:36%20GMT	https://dumpsterapp.mobi/?p=400	index2d8c.html	(from https://dumpsterapp.mobi/faq/how-can-i-change-languages/)
14:20:36	2856/2856	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:36%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-can-i-change-languages%2F&format=xml	wp-json/oembed/1.0/embed1615	(from https://dumpsterapp.mobi/faq/how-can-i-change-languages/)
14:20:38	26433/26433	---M-Z	200	added ('OK')	image/png	etag:W/%225fd207a7-6741%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/How-Can-I-Change-Languages-in-Dumpster.png	wp-content/uploads/2020/05/How-Can-I-Change-Languages-in-Dumpster.png	(from https://dumpsterapp.mobi/faq/how-can-i-change-languages/)
14:20:38	7600/7600	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:38%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/396	wp-json/wp/v2/faq/396.json	(from https://dumpsterapp.mobi/faq/what-permissions-does-dumpster-require/)
14:20:39	2705/2705	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:39%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhat-permissions-does-dumpster-require%2F	wp-json/oembed/1.0/embed51d3.json	(from https://dumpsterapp.mobi/faq/what-permissions-does-dumpster-require/)
14:20:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:40%20GMT	https://dumpsterapp.mobi/?p=396	index2e25.html	(from https://dumpsterapp.mobi/faq/what-permissions-does-dumpster-require/)
14:20:40	2783/2783	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:40%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhat-permissions-does-dumpster-require%2F&format=xml	wp-json/oembed/1.0/embed1a1c	(from https://dumpsterapp.mobi/faq/what-permissions-does-dumpster-require/)
14:20:41	9765/9765	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:41%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/395	wp-json/wp/v2/faq/395.json	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:42	2762/2762	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:42%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhats-the-recycle-bin%2F	wp-json/oembed/1.0/embeddcf0.json	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:43	2857/2857	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:43%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhats-the-recycle-bin%2F&format=xml	wp-json/oembed/1.0/embeda0c7	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:44	29479/29479	---M-Z	200	added ('OK')	image/png	etag:W/%225fd204df-7327%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/What%e2%80%99s-the-Recycle-Bin-1.png	wp-content/uploads/2020/05/What%e2%80%99s-the-Recycle-Bin-1.png	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:45	14695/14695	---M-Z	200	added ('OK')	image/png	etag:W/%225fd204f2-3967%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/What%e2%80%99s-the-Recycle-Bin_2.png	wp-content/uploads/2020/05/What%e2%80%99s-the-Recycle-Bin_2.png	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:43%20GMT	https://dumpsterapp.mobi/?p=395	index0449.html	(from https://dumpsterapp.mobi/faq/whats-the-recycle-bin/)
14:20:46	7709/7709	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:46%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/382	wp-json/wp/v2/faq/382.json	(from https://dumpsterapp.mobi/faq/how-much-space-does-dumpster-take-up/)
14:20:47	2676/2676	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:47%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-much-space-does-dumpster-take-up%2F	wp-json/oembed/1.0/embed7585.json	(from https://dumpsterapp.mobi/faq/how-much-space-does-dumpster-take-up/)
14:20:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:48%20GMT	https://dumpsterapp.mobi/?p=382	index802e.html	(from https://dumpsterapp.mobi/faq/how-much-space-does-dumpster-take-up/)
14:20:48	2756/2756	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:48%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-much-space-does-dumpster-take-up%2F&format=xml	wp-json/oembed/1.0/embed6aeb	(from https://dumpsterapp.mobi/faq/how-much-space-does-dumpster-take-up/)
14:20:49	9569/9569	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:49%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/381	wp-json/wp/v2/faq/381.json	(from https://dumpsterapp.mobi/faq/how-does-dumpster-work/)
14:20:50	2819/2819	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:20:50%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-does-dumpster-work%2F	wp-json/oembed/1.0/embedaa26.json	(from https://dumpsterapp.mobi/faq/how-does-dumpster-work/)
14:20:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:51%20GMT	https://dumpsterapp.mobi/?p=381	index1f38.html	(from https://dumpsterapp.mobi/faq/how-does-dumpster-work/)
14:20:51	2906/2906	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:20:51%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fhow-does-dumpster-work%2F&format=xml	wp-json/oembed/1.0/embedb506	(from https://dumpsterapp.mobi/faq/how-does-dumpster-work/)
14:20:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:52%20GMT	https://dumpsterapp.mobi/faq/why-cant-i-restore-my-file/%20	faq/why-cant-i-restore-my-file/	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:53%20GMT	https://dumpsterapp.mobi/faq/how-much-space-do-deleted-files-take-up-on-my-device/%20	faq/how-much-space-do-deleted-files-take-up-on-my-device/	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:54%20GMT	https://dumpsterapp.mobi/faq/are-dumpster-files-stored-in-a-compressed-format/%20	faq/are-dumpster-files-stored-in-a-compressed-format/%20.168.delayed	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:58	51182/51182	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:58%20GMT	https://dumpsterapp.mobi/faq/why-cant-i-restore-my-file/	faq/why-cant-i-restore-my-file/index.html	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:58	50988/50988	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:58%20GMT	https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/3/	faq_cat/photos-videos-files/page/3/index.html	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:58%20GMT	https://dumpsterapp.mobi/faq/how-much-space-do-dumpster-files-take-up/%20	faq/how-much-space-do-dumpster-files-take-up/%20.169.delayed	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:20:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:20:59%20GMT	https://dumpsterapp.mobi/faq/what-file-types-are-supported-on-dumpster/%20	faq/what-file-types-are-supported-on-dumpster/	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:21:00	51018/51018	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:20:59%20GMT	https://dumpsterapp.mobi/faq/are-dumpster-files-stored-in-a-compressed-format/	faq/are-dumpster-files-stored-in-a-compressed-format/index.html	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:21:00	7189/7189	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:00%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/418	wp-json/wp/v2/faq/418.json	(from https://dumpsterapp.mobi/faq/can-i-restore-a-file-i-deleted-before-i-download-dumpster/)
14:21:01	57710/57710	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2011:21:01%20GMT	https://dumpsterapp.mobi/faq/how-much-space-do-dumpster-files-take-up/	faq/how-much-space-do-dumpster-files-take-up/index.html	(from https://dumpsterapp.mobi/faq_cat/photos-videos-files/page/2/)
14:21:01	2849/2849	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:01%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-restore-a-file-i-deleted-before-i-download-dumpster%2F	wp-json/oembed/1.0/embedba17.json	(from https://dumpsterapp.mobi/faq/can-i-restore-a-file-i-deleted-before-i-download-dumpster/)
14:21:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:02%20GMT	https://dumpsterapp.mobi/?p=418	index1263.html	(from https://dumpsterapp.mobi/faq/can-i-restore-a-file-i-deleted-before-i-download-dumpster/)
14:21:02	2929/2929	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:02%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-restore-a-file-i-deleted-before-i-download-dumpster%2F&format=xml	wp-json/oembed/1.0/embed1195	(from https://dumpsterapp.mobi/faq/can-i-restore-a-file-i-deleted-before-i-download-dumpster/)
14:21:03	7054/7054	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:03%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/399	wp-json/wp/v2/faq/399.json	(from https://dumpsterapp.mobi/faq/what-files-does-dumpster-store/)
14:21:04	2625/2625	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:04%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhat-files-does-dumpster-store%2F	wp-json/oembed/1.0/embed7864.json	(from https://dumpsterapp.mobi/faq/what-files-does-dumpster-store/)
14:21:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:05%20GMT	https://dumpsterapp.mobi/?p=399	index0945.html	(from https://dumpsterapp.mobi/faq/what-files-does-dumpster-store/)
14:21:05	2703/2703	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:05%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhat-files-does-dumpster-store%2F&format=xml	wp-json/oembed/1.0/embed24fd	(from https://dumpsterapp.mobi/faq/what-files-does-dumpster-store/)
14:21:06	9970/9970	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:06%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/398	wp-json/wp/v2/faq/398.json	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:07	2749/2749	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:07%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fdeleting-files-from-dumpster%2F	wp-json/oembed/1.0/embedf52e.json	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:08%20GMT	https://dumpsterapp.mobi/?p=398	index9d24.html	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:08	2832/2832	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:08%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fdeleting-files-from-dumpster%2F&format=xml	wp-json/oembed/1.0/embed728f	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:10	22795/22795	---M-Z	200	added ('OK')	image/png	etag:W/%225fd20686-590b%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/auto-clean-v2.png	wp-content/uploads/2020/05/auto-clean-v2.png	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:11	31215/31215	---M-Z	200	added ('OK')	image/png	etag:W/%225fd206af-79ef%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/Auto-Clean-1-447x1024.png	wp-content/uploads/2020/05/Auto-Clean-1-447x1024.png	(from https://dumpsterapp.mobi/faq/deleting-files-from-dumpster/)
14:21:11	10517/10517	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:11%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/397	wp-json/wp/v2/faq/397.json	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:12	2915/2915	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:12%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-customize-which-file-types-dumpster-will-save%2F	wp-json/oembed/1.0/embedfeef.json	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:13%20GMT	https://dumpsterapp.mobi/?p=397	indexae62.html	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:13	3003/3003	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:13%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-customize-which-file-types-dumpster-will-save%2F&format=xml	wp-json/oembed/1.0/embedfa72	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:14	24940/24940	---M-Z	200	added ('OK')	image/png	etag:W/%225fd205c1-616c%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/Can-I-customize-which-file-types-Dumpster-will-save_-1.png	wp-content/uploads/2020/05/Can-I-customize-which-file-types-Dumpster-will-save_-1.png	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:15	15139/15139	---M-Z	200	added ('OK')	image/png	etag:W/%225fd205af-3b23%22	https://dumpsterapp.mobi/wp-content/uploads/2020/05/Can-I-customize-which-file-types-Dumpster-will-save_-1-1.png	wp-content/uploads/2020/05/Can-I-customize-which-file-types-Dumpster-will-save_-1-1.png	(from https://dumpsterapp.mobi/faq/can-i-customize-which-file-types-dumpster-will-save/)
14:21:16	7471/7471	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:16%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/394	wp-json/wp/v2/faq/394.json	(from https://dumpsterapp.mobi/faq/i-restored-a-file-and-i-cant-figure-out-where-it-went/)
14:21:17	2775/2775	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:17%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fi-restored-a-file-and-i-cant-figure-out-where-it-went%2F	wp-json/oembed/1.0/embed50e3.json	(from https://dumpsterapp.mobi/faq/i-restored-a-file-and-i-cant-figure-out-where-it-went/)
14:21:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:18%20GMT	https://dumpsterapp.mobi/?p=394	index51fe.html	(from https://dumpsterapp.mobi/faq/i-restored-a-file-and-i-cant-figure-out-where-it-went/)
14:21:18	2859/2859	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:18%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fi-restored-a-file-and-i-cant-figure-out-where-it-went%2F&format=xml	wp-json/oembed/1.0/embed6719	(from https://dumpsterapp.mobi/faq/i-restored-a-file-and-i-cant-figure-out-where-it-went/)
14:21:19	7589/7589	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:19%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/393	wp-json/wp/v2/faq/393.json	(from https://dumpsterapp.mobi/faq/whats-the-fastest-way-to-find-an-old-file/)
14:21:20	2755/2755	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:20%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhats-the-fastest-way-to-find-an-old-file%2F	wp-json/oembed/1.0/embed9330.json	(from https://dumpsterapp.mobi/faq/whats-the-fastest-way-to-find-an-old-file/)
14:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:21%20GMT	https://dumpsterapp.mobi/?p=393	indexa9ab.html	(from https://dumpsterapp.mobi/faq/whats-the-fastest-way-to-find-an-old-file/)
14:21:21	2843/2843	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:21%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fwhats-the-fastest-way-to-find-an-old-file%2F&format=xml	wp-json/oembed/1.0/embed1310	(from https://dumpsterapp.mobi/faq/whats-the-fastest-way-to-find-an-old-file/)
14:21:22	7494/7494	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:22%20GMT	https://dumpsterapp.mobi/wp-json/wp/v2/faq/392	wp-json/wp/v2/faq/392.json	(from https://dumpsterapp.mobi/faq/can-i-share-a-deleted-file-without-restoring-it/)
14:21:23	2720/2720	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2011:21:23%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-share-a-deleted-file-without-restoring-it%2F	wp-json/oembed/1.0/embed79e3.json	(from https://dumpsterapp.mobi/faq/can-i-share-a-deleted-file-without-restoring-it/)
14:21:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2011:21:24%20GMT	https://dumpsterapp.mobi/?p=392	indexead8.html	(from https://dumpsterapp.mobi/faq/can-i-share-a-deleted-file-without-restoring-it/)
14:21:24	2798/2798	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2011:21:24%20GMT	https://dumpsterapp.mobi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdumpsterapp.mobi%2Ffaq%2Fcan-i-share-a-deleted-file-without-restoring-it%2F&format=xml	wp-json/oembed/1.0/embedbe2e	(from https://dumpsterapp.mobi/faq/can-i-share-a-deleted-file-without-restoring-it/)
